,Client,Type Of Txn,Filmed By,Antenna,Location,Satellite,Sat Provider,Pricing,Engineer2,Comments,Guest / Reporter,Studio,Guest fee,Duration_in_minutes,Month,DayOfWeek,Txp_AlGhad Slot 2,Txp_AlGhad Slot 3,Txp_B2,Txp_Ch 1,Txp_Ch 3,Txp_Ch X,Txp_Ch Y,Txp_Link,Txp_No Txp,Txp_Other Ch,Txp_Other Slots,Txp_Other Txp,Txp_Output 1,Txp_Output 2,Txp_Output 3,Txp_Output 4,Txp_Slot 1 7A,Txp_Slot 2 7A,Txp_Slot 3 7A,Txp_Slot 4 7A,Camera_Canon C305,Camera_Canon XF305,Camera_Sony HDV270,Camera_Sony S150,Camera_Sony XDcam,Camera_Sony XDcam X150,Camera_Sony XDcam X190,Camera_Sony XDcam X320,Sat Charges Paid_ISOL,Sat Charges Paid_No Sat Charges
3186,0,3,1,4,0,0,0,120,1,1,1,1,1,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3187,0,3,1,4,0,0,0,140,1,1,1,1,1,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3188,0,3,0,0,0,4,1,24,1,1,0,0,0,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3189,0,3,0,0,0,4,1,24,1,1,0,0,0,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3190,0,3,0,0,0,4,1,72,1,1,0,0,0,45,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3191,0,3,1,5,0,4,0,285,1,1,1,1,1,15,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3192,0,3,1,4,0,0,0,120,1,1,1,2,1,15,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3193,0,3,1,5,0,4,1,410,1,1,1,1,1,30,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3194,0,3,1,4,0,0,0,130,1,1,1,1,1,15,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3195,0,3,0,0,0,4,1,24,1,1,0,0,1,15,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3196,0,3,0,0,0,4,1,40,1,1,0,0,0,25,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3197,0,3,0,0,0,4,1,24,1,1,0,0,0,15,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3198,0,3,0,0,0,4,1,32,1,1,0,0,0,20,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3199,2,3,1,5,0,2,0,275,1,0,1,1,0,15,7,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3200,0,3,1,4,0,0,0,120,1,1,1,1,1,15,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3201,0,0,0,3,0,2,0,100,1,1,0,0,0,85,7,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3202,0,3,1,5,0,4,0,285,1,1,1,1,1,15,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3203,0,3,0,0,0,4,1,24,1,1,0,0,0,15,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3204,0,3,1,4,0,0,0,120,1,1,1,1,1,15,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3205,0,2,0,0,0,0,0,265,1,1,0,0,0,5,7,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3206,2,3,1,5,0,2,0,275,1,0,1,1,0,15,7,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3207,0,3,1,4,0,0,0,120,1,1,1,1,1,15,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3208,0,3,1,4,0,0,0,450,1,1,1,1,1,45,7,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3209,0,3,1,4,0,0,0,130,1,1,1,1,1,15,7,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3210,0,3,1,5,0,4,0,285,1,1,1,1,1,15,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3211,0,3,0,0,0,4,1,24,1,1,0,0,0,15,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3212,0,2,0,0,0,0,0,265,1,1,0,0,0,5,7,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3213,0,3,1,4,0,0,0,120,1,1,1,1,1,15,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3214,1,3,1,5,0,2,0,550,1,1,1,1,1,70,7,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3215,0,3,1,4,0,0,0,120,1,1,1,1,1,15,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3216,1,3,1,5,0,2,0,400,1,1,1,1,1,30,7,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3217,1,3,1,5,0,2,0,400,1,1,1,1,1,90,7,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3218,0,3,0,0,0,4,1,24,1,1,0,0,0,15,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3219,0,3,0,0,0,4,1,24,1,1,0,0,0,15,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3220,0,3,0,0,0,4,1,24,1,1,0,0,0,15,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3221,0,3,0,0,0,4,1,64,1,1,0,0,0,40,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3222,0,3,1,5,0,4,1,285,1,1,1,1,1,15,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3223,0,3,1,4,0,0,0,130,1,1,1,1,1,15,7,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3224,0,3,1,6,0,2,0,400,1,1,1,1,1,40,7,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3225,2,3,1,5,0,2,0,425,1,0,1,1,0,25,7,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3226,0,3,0,0,0,4,1,72,1,1,0,0,0,45,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3227,0,3,0,0,0,4,1,72,1,1,0,0,0,45,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3228,0,3,1,5,0,4,1,375,1,1,1,1,1,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3229,0,2,0,0,0,0,0,265,1,1,0,0,0,5,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3230,0,3,1,4,0,0,0,120,1,1,1,1,1,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3231,0,3,1,6,0,2,0,500,1,1,1,1,1,50,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3232,0,3,1,4,0,0,0,120,1,1,1,2,1,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3233,0,3,1,4,0,0,0,500,1,1,1,1,1,50,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3234,0,2,0,0,0,0,0,265,1,1,0,0,0,5,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3235,0,3,1,4,0,0,0,180,1,1,1,1,1,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3236,0,3,0,0,0,4,1,32,1,1,0,0,0,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3237,0,3,0,0,0,4,1,88,1,1,0,0,0,55,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3238,0,3,1,5,0,4,0,285,1,1,1,1,1,15,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3239,0,3,1,4,0,0,0,120,1,1,1,2,1,15,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3240,0,3,1,5,0,4,0,285,1,0,1,1,0,15,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3241,0,2,0,0,0,0,0,265,1,1,0,0,0,10,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3242,1,2,0,0,0,0,0,250,1,1,0,0,0,10,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3243,1,3,1,5,0,2,0,400,1,1,1,1,1,30,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3244,0,3,1,5,0,4,0,285,1,1,1,1,1,15,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3245,0,3,0,0,0,4,1,24,1,1,0,0,0,15,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3246,0,3,0,0,0,4,1,40,1,1,0,0,0,25,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3247,0,3,0,0,0,4,1,40,1,1,0,0,0,25,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3248,0,3,1,5,0,4,1,450,1,1,1,1,1,35,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3249,0,3,1,5,0,4,0,285,1,0,1,1,0,15,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3250,0,3,1,4,0,0,0,130,1,0,1,1,0,15,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3251,0,3,1,5,0,4,0,285,1,0,1,1,0,15,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3252,0,3,1,5,0,4,0,285,1,0,1,1,0,15,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3253,0,2,0,0,0,0,0,265,1,1,0,0,0,10,7,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3254,0,3,1,5,0,4,0,285,1,1,1,1,1,15,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3255,0,3,1,4,0,0,0,120,1,1,1,2,1,15,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3256,0,3,1,4,0,0,0,140,1,1,1,1,1,20,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3257,0,3,1,5,0,4,1,250,1,1,1,1,1,20,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
3258,0,3,0,0,0,4,1,24,1,1,0,0,0,15,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3259,0,3,0,0,0,4,1,24,1,1,0,0,0,15,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3260,0,3,0,0,0,4,1,24,1,1,0,0,1,15,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3261,0,3,0,0,0,4,1,32,1,1,0,0,0,20,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3262,0,3,0,0,0,4,1,88,1,1,0,0,0,55,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3263,0,2,0,0,0,0,0,265,1,1,0,0,0,10,7,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3264,0,3,1,5,0,4,0,285,1,1,1,1,1,15,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3265,0,3,1,4,0,0,0,120,1,1,1,1,1,15,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3266,0,0,0,2,0,2,0,700,1,1,0,0,0,80,7,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3267,0,3,1,4,0,0,0,120,1,1,1,2,1,15,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3268,0,3,1,5,0,4,0,285,1,0,1,1,0,15,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3269,0,3,1,4,0,0,0,140,1,1,1,1,1,20,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3270,0,3,1,4,0,0,0,120,1,1,1,1,1,15,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3271,0,3,1,5,0,4,0,285,1,0,1,1,0,15,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3272,0,3,1,5,0,4,1,250,1,1,1,1,1,20,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
3273,0,3,1,5,0,4,1,250,1,1,1,1,1,20,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3274,0,3,1,5,0,4,0,285,1,1,1,1,1,15,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3275,0,3,0,0,0,4,1,72,1,1,0,0,0,30,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3276,0,3,0,0,0,4,1,24,1,1,0,0,0,15,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3277,0,3,0,0,0,4,1,32,1,1,0,0,0,20,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3278,0,3,0,0,0,4,1,24,1,1,0,0,0,15,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3279,0,3,0,0,0,4,1,32,1,1,0,0,0,20,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3280,0,3,0,0,0,4,1,60,1,1,0,0,0,25,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3281,0,3,1,4,0,0,0,120,1,1,1,1,1,15,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3282,0,3,1,4,0,0,0,120,1,1,1,2,1,15,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3283,0,2,0,0,0,0,0,265,1,1,0,0,0,5,7,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3284,0,3,1,5,0,4,0,285,1,1,1,1,1,15,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3285,0,3,1,4,0,0,0,230,1,1,1,1,1,25,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3286,0,3,0,0,0,4,1,24,1,1,0,0,0,15,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3287,0,2,0,0,0,0,0,265,1,1,0,0,0,5,7,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3288,2,3,1,5,0,2,0,425,1,0,1,1,0,25,7,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3289,1,3,1,5,0,2,0,400,1,1,1,1,1,15,7,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3290,0,3,1,4,0,0,0,120,1,1,1,1,1,15,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3291,0,3,1,5,0,4,0,285,1,1,1,1,1,15,7,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3292,0,3,0,0,0,4,1,32,1,1,0,0,0,20,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3293,0,3,0,0,0,4,1,24,1,1,0,0,0,15,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3294,0,3,0,0,0,4,1,48,1,1,0,0,0,30,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3295,0,3,0,0,0,4,1,72,1,1,0,0,0,45,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3296,0,3,0,0,0,4,1,80,1,1,0,0,0,50,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3297,0,3,1,5,0,4,0,285,1,1,1,1,1,15,7,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3298,0,3,1,5,0,4,0,285,1,0,1,1,0,15,7,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3299,0,3,1,4,0,0,0,180,1,1,1,1,1,20,7,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3300,0,3,1,5,0,4,0,285,1,1,1,1,1,15,7,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3301,0,1,0,4,0,4,1,400,1,1,0,0,0,35,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3302,0,3,0,5,0,4,0,1000,1,1,0,0,0,75,7,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3303,0,3,0,0,0,4,1,40,1,1,0,0,0,25,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3304,0,3,0,0,0,4,1,32,1,1,0,0,0,20,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3305,0,3,0,0,0,4,1,72,1,1,0,0,0,30,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3306,0,3,0,0,0,4,1,72,1,1,0,0,0,45,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3307,0,3,0,0,0,4,1,72,1,1,0,0,0,45,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3308,0,2,0,0,0,0,0,265,1,1,0,0,0,10,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3309,1,2,0,0,0,0,0,350,1,1,0,0,0,10,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3310,2,3,1,5,0,2,0,350,1,0,1,1,0,20,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3311,0,3,1,4,0,0,0,180,1,1,1,1,1,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3312,0,3,0,0,0,4,1,32,1,1,0,0,0,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3313,0,3,0,0,0,4,1,32,1,1,0,0,0,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3314,0,3,0,0,0,4,1,32,1,1,0,0,0,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3315,0,3,0,0,0,4,1,24,1,1,0,0,1,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3316,0,3,0,0,0,4,1,24,1,1,0,0,0,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3317,0,3,0,0,0,4,1,32,1,1,0,0,0,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3318,0,3,0,0,0,4,1,24,1,1,0,0,0,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3319,0,3,0,0,0,4,1,40,1,1,0,0,0,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3320,0,3,0,0,0,4,1,88,1,1,0,0,0,55,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3321,0,3,1,5,0,4,1,150,1,1,1,1,1,15,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3322,0,3,1,5,0,4,0,285,1,0,1,1,0,15,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3323,0,2,0,0,0,0,0,265,1,1,0,0,0,5,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3324,0,3,1,5,0,4,0,475,1,1,1,1,1,30,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3325,0,3,1,4,0,0,0,350,1,1,1,1,1,35,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3326,0,1,0,4,0,4,1,350,1,1,0,0,0,30,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3327,0,3,1,4,0,0,0,130,1,1,1,1,1,15,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
